date,year,month,DisposablePersonalIncome_L1q,DisposablePersonalIncome_0q,DisposablePersonalIncome_F1q,DisposablePersonalIncome_F2q,DisposablePersonalIncome_F3q,DisposablePersonalIncome_F4q,DisposablePersonalIncome_F5q,DisposablePersonalIncome_F6q,DisposablePersonalIncome_F7q,Drtbillcpi_L1q,Drtbillcpi_0q,Drtbillcpi_F1q,Drtbillcpi_F2q,Drtbillcpi_F3q,Drtbillcpi_F4q,Drtbillcpi_F5q,Drtbillcpi_F6q,Drtbillcpi_F7q,Drtbillpce_L1q,Drtbillpce_0q,Drtbillpce_F1q,Drtbillpce_F2q,Drtbillpce_F3q,Drtbillpce_F4q,Drtbillpce_F5q,Drtbillpce_F6q,Drtbillpce_F7q,Drtbillpgdp_L1q,Drtbillpgdp_0q,Drtbillpgdp_F1q,Drtbillpgdp_F2q,Drtbillpgdp_F3q,Drtbillpgdp_F4q,Drtbillpgdp_F5q,Drtbillpgdp_F6q,Drtbillpgdp_F7q,DGNPDeflator_L1q,DGNPDeflator_0q,DGNPDeflator_F1q,DGNPDeflator_F2q,DGNPDeflator_F3q,DGNPDeflator_F4q,DGNPDeflator_F5q,DGNPDeflator_F6q,DGNPDeflator_F7q,DRealGNP_L1q,DRealGNP_0q,DRealGNP_F1q,DRealGNP_F2q,DRealGNP_F3q,DRealGNP_F4q,DRealGNP_F5q,DRealGNP_F6q,DRealGNP_F7q,DCorpAaaBonds_L1q,DCorpAaaBonds_0q,DCorpAaaBonds_F1q,DCorpAaaBonds_F2q,DCorpAaaBonds_F3q,DCorpAaaBonds_F4q,DCorpAaaBonds_F5q,DCorpAaaBonds_F6q,DCorpAaaBonds_F7q,DChangeInPrivateInventory_L1q,DChangeInPrivateInventory_0q,DChangeInPrivateInventory_F1q,DChangeInPrivateInventory_F2q,DChangeInPrivateInventory_F3q,DChangeInPrivateInventory_F4q,DChangeInPrivateInventory_F5q,DChangeInPrivateInventory_F6q,DChangeInPrivateInventory_F7q,DCivilianUnemploymentRate_L1q,DCivilianUnemploymentRate_0q,DCivilianUnemploymentRate_F1q,DCivilianUnemploymentRate_F2q,DCivilianUnemploymentRate_F3q,DCivilianUnemploymentRate_F4q,DCivilianUnemploymentRate_F5q,DCivilianUnemploymentRate_F6q,DCivilianUnemploymentRate_F7q,DCPI_L1q,DCPI_0q,DCPI_F1q,DCPI_F2q,DCPI_F3q,DCPI_F4q,DCPI_F5q,DCPI_F6q,DCPI_F7q,DDisposablePersonalIncome_L1q,DDisposablePersonalIncome_0q,DDisposablePersonalIncome_F1q,DDisposablePersonalIncome_F2q,DDisposablePersonalIncome_F3q,DDisposablePersonalIncome_F4q,DDisposablePersonalIncome_F5q,DDisposablePersonalIncome_F6q,DDisposablePersonalIncome_F7q,DGDPPriceIndex_L1q,DGDPPriceIndex_0q,DGDPPriceIndex_F1q,DGDPPriceIndex_F2q,DGDPPriceIndex_F3q,DGDPPriceIndex_F4q,DGDPPriceIndex_F5q,DGDPPriceIndex_F6q,DGDPPriceIndex_F7q,DIP_L1q,DIP_0q,DIP_F1q,DIP_F2q,DIP_F3q,DIP_F4q,DIP_F5q,DIP_F6q,DIP_F7q,DNetExport_L1q,DNetExport_0q,DNetExport_F1q,DNetExport_F2q,DNetExport_F3q,DNetExport_F4q,DNetExport_F5q,DNetExport_F6q,DNetExport_F7q,DPCE_L1q,DPCE_0q,DPCE_F1q,DPCE_F2q,DPCE_F3q,DPCE_F4q,DPCE_F5q,DPCE_F6q,DPCE_F7q,DPPI_L1q,DPPI_0q,DPPI_F1q,DPPI_F2q,DPPI_F3q,DPPI_F4q,DPPI_F5q,DPPI_F6q,DPPI_F7q,DRealGDP_L1q,DRealGDP_0q,DRealGDP_F1q,DRealGDP_F2q,DRealGDP_F3q,DRealGDP_F4q,DRealGDP_F5q,DRealGDP_F6q,DRealGDP_F7q,Dtbill_L1q,Dtbill_0q,Dtbill_F1q,Dtbill_F2q,Dtbill_F3q,Dtbill_F4q,Dtbill_F5q,Dtbill_F6q,Dtbill_F7q,Dtbond_L1q,Dtbond_0q,Dtbond_F1q,Dtbond_F2q,Dtbond_F3q,Dtbond_F4q,Dtbond_F5q,Dtbond_F6q,Dtbond_F7q
2006-11-01,2006,11,,4.3000002,3.3,2.9000001,3,3.0999999,,,,,1.7,-0.099999905,-0.099999905,-0.10000014,0,,,,,-0.20000005,-0.10000014,0,0.099999905,0.10000014,,,,,0.4000001,-0.099999905,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9000015,-3.2000008,-1.5,-0.70000076,-0.5,,,,,-0.20000029,-0.099999905,-0.099999905,-0.099999905,-0.099999905,,,,,-1.7,0.099999905,0.099999905,0.10000014,0,,,,,0.70000029,-0.10000014,0,-0.099999905,0.099999905,,,,,-0.4000001,0.099999905,0,0,0,,,,,-0.69999993,-0.30000019,0,-0.099999905,0,,,,,-10.700012,-11.599976,-12.899963,-11.200012,-11,,,,,0.20000005,0.10000014,0,-0.099999905,-0.10000014,,,,,-2.3000002,0,0.29999995,0.29999995,0.39999998,,,,,-0.10000014,0,0,-0.10000014,0,,,,,0,0,0,0,0,,,,,-0.099999905,-0.099999905,0,0,0,,,
2006-12-01,2006,12,,5.1999998,3.0999999,2.7,2.8,2.9000001,,,,,1.6999998,0.19999981,-0.10000014,-0.099999905,0,,,,,0.099999905,0,0,0.10000014,0.099999905,,,,,0.39999986,0.19999981,0.099999905,0.10000014,0.10000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2999992,3.2000008,0.30000305,-0.60000038,-1.0000019,,,,,-0.099999905,-0.10000038,0,0,0,,,,,-1.7,-0.099999905,0.10000014,0.099999905,0,,,,,0.89999962,-0.20000005,-0.20000005,-0.20000005,-0.19999981,,,,,-0.39999998,-0.099999905,-0.099999905,-0.10000014,-0.10000014,,,,,-0.60000002,-0.29999995,-0.099999905,-0.099999905,0,,,,,6.9000244,7.5,9,9.7000122,10.099976,,,,,-0.099999905,0.099999905,0,-0.10000014,-0.099999905,,,,,-4.8000002,0.099999905,0.10000014,-0.099999905,-0.10000002,,,,,-0.39999998,-0.19999981,-0.10000014,0,-0.099999905,,,,,0,0.099999905,0,0,0,,,,,-0.20000029,-0.20000029,-0.20000029,-0.099999905,-0.19999981,,,
2007-01-01,2007,1,5.3000002,3.2,2.7,2.9000001,3,3.4000001,3.3,3.2,3.2,,0,0.10000014,-0.00000023841858,0.10000038,,,,,,0,0,-0.10000038,0.10000038,,,,,,0.099999905,0.10000014,-0.00000023841858,0.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0999985,-2.5,-2.1000023,-1.5,-1,,,,,,0.00000019073487,-0.00000019073487,-0.1000001,0,,,,,-0.49999994,0,-0.10000014,0,0,,,,,0.10000038,0.10000014,0,0.10000014,0.099999905,,,,,-0.10000002,-0.099999905,-0.10000014,0,0,,,,,-0.49999994,-0.20000005,-0.10000014,0,0,,,,,8.7999878,8.2999878,8.2999878,8.5,10.5,,,,,0.69999981,0,0,0.10000014,0,,,,,1.0000001,0.60000002,-0.70000005,0.29999995,0,,,,,0.39999998,-0.10000014,-0.099999905,0.10000014,0.099999905,,,,,,0,-0.000000095367433,-0.00000019073487,0.10000038,,,,,,0.1000001,0.00000019073487,-0.00000019073487,0.099999905,,,,
2007-02-01,2007,2,,3.5,2.9000001,3,3,3.4000001,3.0999999,3.0999999,3.0999999,,0.29999995,0.099999905,0.10000014,0.099999905,0.099999905,0.099999905,0.20000005,0.20000005,,-0.29999995,0.099999905,0.10000014,0,0.099999905,0.099999905,0.099999905,0.099999905,,0.10000014,0.099999905,0.10000014,0.19999981,0.099999905,0.099999905,0.099999905,0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9000015,0.20000076,0.70000076,0.89999962,1.5999985,1.0999985,0.099998474,-1.4000015,,-0.1,-0.1,0,-0.099999905,-0.099999905,-0.099999905,0,0,,-0.29999995,0,0,0,0,0,-0.10000014,-0.10000014,,0.29999995,0.20000005,0.099999905,0,0,-0.20000005,-0.10000014,-0.10000014,,-0.10000014,0,0,-0.099999905,0,0,0,0,,0,0.10000014,0,0,0.10000014,0,-0.099999905,0,,22.399963,20.200012,19.5,19.100037,17.700012,17.900024,17.299988,18.099976,,0.29999995,0,0,0.099999905,0,0,0,0,,0.1,0.29999995,0,0,-0.10000002,0,0,0.099999905,,0.20000005,0.099999905,0,0.099999905,0,0,0,0,,0,0.1,0.1,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,,0.1,0.1,0.1,0,0,0.099999905,0,0
2007-03-01,2007,3,,3.5999999,2.7,3,3.0999999,3.3,3.0999999,3.0999999,3.0999999,,-0.39999986,-0.10000014,0.099999905,0,0,-0.099999905,-0.20000005,-0.10000014,,-0.20000005,-0.10000014,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,,-0.20000005,-0.10000014,0.099999905,0,0,0,0.099999905,0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,-7.1000004,-4.2000008,-3.0999985,-1.8999996,-1.5,-0.79999924,-0.70000076,,0,0,0,0,0,0,0,0,,0.39999986,0.10000014,0,0,0,0.099999905,0.20000005,0.10000014,,0.099999905,-0.20000005,0,0.099999905,-0.10000014,0,0,0,,0.20000005,0.10000014,0,0,0,0,-0.099999905,-0.099999905,,-1.3,-0.4000001,0,0.099999905,-0.10000014,-0.10000014,0.099999905,0.099999905,,0.40002441,-1.2000122,-3.5999756,-4.5,-3.7000122,-4,-3.9000244,-6.5999756,,0.20000005,0.10000014,0,-0.099999905,-0.099999905,-0.099999905,-0.099999905,-0.099999905,,-0.1,0.099999905,0.10000014,0.10000002,0.19999993,0.10000002,0.10000002,0,,-0.099999905,0,0,0,-0.099999905,0,0,-0.099999905,,0,0,0.1,0,0,0,0,0,,-0.1,-0.1,-0.1,0,0,-0.099999905,0,0
2007-04-01,2007,4,3.5999999,2.4000001,3.0999999,3.2,3.3,3.2,3.0999999,3.0999999,,-0.5,-0.20000005,0,0.099999905,0,0.099999905,0.099999905,0.10000014,,-0.10000014,0.20000005,0.00000023841858,0,0,0,0,0,,-0.4000001,-0.099999905,-0.099999905,-0.099999905,-0.099999905,0,-0.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3999996,-0.29999924,-1.6000004,-0.10000038,-0.19999886,0.29999924,0.20000076,1.1000023,,0,0,0,0,0,0,0,0,,0.5,0.20000005,-0.099999905,-0.099999905,0,-0.099999905,-0.099999905,-0.10000014,,0,-0.29999995,0.099999905,0.10000014,0,0.10000014,0,0,,0.4000001,0.099999905,0,0.099999905,0.099999905,0,0.099999905,0,,1.2,-0.20000005,-0.10000014,0,-0.099999905,-0.19999981,-0.19999981,-0.29999995,,5.7999878,5.5999756,6,6.2999878,5.4000244,5.7999878,4.6000366,7.8999634,,0.10000014,-0.20000005,-0.10000014,0,0,0,0,0,,1.7,0.80000019,-0.20000005,-0.20000005,-0.099999905,0,0,0,,-0.30000019,-0.19999981,-0.20000005,-0.099999905,0,-0.099999905,0,0,,0,0,-0.1,0,0,0,0,0,,0,0,-0.1,-0.099999905,-0.099999905,0,-0.099999905,-0.099999905,
2007-05-01,2007,5,,1.9,3.0999999,3.3,3.4000001,3.2,3.2,3.0999999,,,-0.79999995,0.20000005,0.10000014,-0.099999905,0,0,0,,,0.29999995,0.099999905,0.10000014,0,0.10000014,0,0,,,-0.29999995,-0.00000023841858,0,0,0,-0.10000014,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-0.19999886,-0.20000076,0.5,-0.099998474,-0.29999924,0.29999924,,,-0.1,-0.1,-0.10000038,0,0,-0.10000038,-0.10000038,,,0.79999995,-0.10000014,-0.10000014,0.099999905,0,0,0,,,-0.50000012,0,0.099999905,0.10000014,0,0.10000014,0,,,0.29999995,0.10000014,0,0,0,0.10000014,0.099999905,,,0.4000001,-0.20000005,-0.099999905,0,0,0.099999905,0.20000005,,,-7.2999878,-6.1000366,-5.5,-5.2000122,-5.4000244,-5.1000366,-5.8999634,,,-0.29999995,0,-0.10000014,0,-0.10000014,0,0,,,1.5,0,0,0.20000005,0.10000002,0.10000002,0,,,0,-0.10000014,-0.099999905,-0.099999905,0,0,0.099999905,,,0,0.1,0,0,0,0,0,,,0,0.1,0,0,0,0,0.099999905,
2007-06-01,2007,6,,1.1,3.0999999,3.3,3.3,3.2,3.0999999,3.0999999,,,-0.89999986,0,0.19999981,0.19999981,0,0,0.099999905,,,0.10000014,0.099999905,0.099999905,0.099999905,0,0,0,,,-0.30000019,0.10000014,0.099999905,-0.00000023841858,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8000011,-2.3999996,-1,-0.70000076,-0.60000229,0.099998474,1.5,,,0,-0.1,0,-0.10000038,-0.10000038,0,0,,,0.89999986,0,-0.099999905,-0.099999905,0,0,-0.099999905,,,-0.79999995,0,0,-0.10000014,0,-0.10000014,0,,,0.30000019,-0.10000014,0,0.10000014,0,0,0,,,0.70000005,0.20000005,0.099999905,0.099999905,0.19999981,0.20000005,0.20000005,,,-11.900024,-11.599976,-9.7999878,-7.4000244,-5.5999756,-4.7999878,-4.5,,,-0.10000014,-0.099999905,0,0,0,0,0,,,2.0999999,-0.30000007,-0.099999905,0.099999905,0,0,0,,,0.39999986,0,0,0,0.099999905,0,0.099999905,,,0,0,0.099999905,0.099999905,0,0,0,,,0.1,0.1,0.099999905,0.099999905,0,0.099999905,0,
2007-07-01,2007,7,0.60000002,3.0999999,3.3,3.4000001,3.2,3.0999999,3.2,,,,-0.20000005,-0.19999981,-0.099999905,-0.099999905,0,0,,,,-0.099999905,-0.099999905,-0.099999905,0,0,0,,,,-0.099999905,-0.099999905,-0.099999905,-0.10000014,0.10000014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000038,0.79999924,1,-0.39999962,-0.79999924,-0.79999924,-1.9000015,,,,0,0,0,0,0,0,,,0.80000019,0.10000014,0.099999905,0,0.099999905,0,0,,,-0.5,0,0,0.10000014,0,0,0.10000014,,,0,0,0,0,0.10000014,-0.10000014,0,,,-0.4000001,0.10000014,0,0,-0.099999905,-0.10000014,-0.10000014,,,3.8000488,3.5999756,2.2000122,4.1000366,7,5.2999878,4.3999634,,,-0.099999905,0,0,0,0,0,0,,,1.0999999,0.10000002,-0.10000002,-0.099999905,0,-0.10000002,0,,,0.20000005,0,-0.10000014,-0.10000014,-0.099999905,0,-0.099999905,,,,-0.1,-0.099999905,-0.099999905,0,0,0,,,,0.2,0.19999981,0.19999981,0.19999981,0.099999905,0.099999905,,
2007-08-01,2007,8,,3.0999999,3.2,3.4000001,3.0999999,3.0999999,3.2,,,,-0.29999995,0,-0.099999905,0,0,0,,,,0.20000005,0,0,0,0,0,,,,0.19999981,0,0,0,-0.10000014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2000008,-6,-5.3999996,-4.5,-4.7999992,-4.3999977,,,,0,0,0,0,0,0,,,,0.29999995,0,0.099999905,0,0,0,,,,0,-0.099999905,0,-0.10000014,0,0,,,,-0.19999993,0,0,0,0.10000014,0,,,,0.19999981,-0.099999905,0.10000014,0.099999905,0,0,,,,14.100037,17,14.599976,12.700012,15.299988,17.200012,,,,-0.20000005,0,0,0,0,0,,,,0.29999995,0.19999993,0,0,0,0,,,,0,-0.099999905,-0.099999905,-0.10000014,-0.099999905,0,,,,0,0,0,0,0,0,,,,-0.1,-0.099999905,-0.099999905,0,0,0.10000038,,
2007-09-01,2007,9,,3.4000001,3,3.0999999,2.9000001,2.8,3,,,,0.099999905,-0.20000029,-0.30000019,-0.4000001,-0.4000001,-0.29999995,,,,-0.30000019,-0.00000023841858,0,-0.20000029,-0.20000005,-0.29999995,,,,-0.29999995,-0.30000019,-0.4000001,-0.4000001,-0.29999995,-0.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3999996,-3.2999992,-2.1000004,-2.2999992,-2,-2.4000015,,,,0,0,0.10000038,0.10000038,0.20000029,0.20000029,,,,-0.4000001,-0.19999993,-0.099999905,0,0,-0.10000014,,,,0.30000019,-0.20000005,-0.30000019,-0.19999981,-0.29999995,-0.20000005,,,,0,-0.099999905,0,0,-0.10000014,-0.099999905,,,,0.4000001,-0.29999995,-0.60000014,-0.39999986,-0.29999995,-0.29999995,,,,8.8999634,8.2999878,11.799988,14.799988,17,18,,,,0,-0.39999986,-0.4000001,-0.19999981,-0.20000005,-0.10000014,,,,0.60000014,-0.099999905,0,0.29999995,0.30000007,-0.19999993,,,,-0.19999981,-0.60000014,-0.29999995,-0.20000005,-0.10000014,0,,,,-0.30000001,-0.4000001,-0.4000001,-0.4000001,-0.4000001,-0.4000001,,,,-0.2,-0.30000019,-0.29999971,-0.29999971,-0.19999981,-0.30000019,,
2007-10-01,2007,10,3.5,2.9000001,3,2.8,2.8,3.0999999,,,,,-0.5,-0.29999995,-0.20000005,-0.20000005,-0.19999981,,,,,-0.4000001,-0.20000005,-0.29999995,-0.20000029,-0.099999905,,,,,-0.30000019,-0.4000001,-0.29999995,-0.30000019,-0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5999994,-3.9000006,-2.8000011,-2.1000004,-1.9000015,-2,,,,,0.10000038,0.099999905,0.099999905,0,0,,,,-0.39999998,0.10000002,-0.10000014,-0.20000005,-0.10000014,0,,,,0.099999905,-0.099999905,-0.099999905,-0.10000014,0,0.099999905,,,,-0.19999993,-0.10000002,0,-0.10000014,0,0,,,,0.099999905,-0.29999995,-0.19999981,0,0,0.10000014,,,,3.7999878,0.70001221,3.2999878,4.9000244,7.1000366,8.7999878,,,,0.5,0,-0.20000005,-0.10000014,-0.099999905,-0.099999905,,,,-1.4000001,0,-0.20000005,-0.20000005,-0.10000014,0,,,,0.19999981,-0.29999995,-0.30000019,-0.19999981,-0.099999905,-0.099999905,,,,,-0.4000001,-0.4000001,-0.4000001,-0.30000019,-0.19999981,,,,,-0.099999905,-0.10000038,-0.20000029,-0.19999981,-0.099999905,,,
2007-11-01,2007,11,,2.4000001,2.8,2.9000001,3,3.0999999,,,,,-0.99999976,-0.5999999,-0.099999905,-0.099999905,-0.20000029,,,,,-0.099999666,-0.099999905,0.00000023841858,-0.19999981,-0.20000029,,,,,-0.39999962,-0.19999981,-0.19999981,-0.19999981,-0.20000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.89999962,-3,-2.1000004,-1.2999992,-1.1999989,,,,,0,0,0,0.099999905,0.099999905,,,,,0.79999995,0.4000001,-0.099999905,-0.099999905,0,,,,,-0.5,-0.20000005,0.10000014,0.20000005,0,,,,,0.19999993,0,0,0,0,,,,,-0.30000019,0,-0.10000014,-0.099999905,-0.10000014,,,,,23.199951,22.100037,23,25.099976,25.800018,,,,,-0.10000014,-0.099999905,-0.20000005,0,0,,,,,1.8,0.5999999,-0.49999988,-0.39999986,0.10000002,,,,,-0.099999905,-0.19999993,-0.10000014,-0.10000014,-0.10000014,,,,,-0.19999981,-0.19999981,-0.19999981,-0.19999981,-0.20000029,,,,,-0.099999905,-0.19999981,-0.099999905,-0.10000038,-0.099999905,,,
2007-12-01,2007,12,,1.5,2.5999999,2.9000001,2.8,3,,,,,-0.80000019,-0.39999986,-0.4000001,-0.39999986,-0.5,,,,,0.29999971,-0.10000002,-0.30000019,-0.39999986,-0.39999986,,,,,-0.30000019,-0.5,-0.4000001,-0.4000001,-0.39999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6999998,-1.0999985,-2.8999996,-3.7000008,-2.3000011,,,,,0,0,0.099999905,0.099999905,0.099999905,,,,,0.5,-0.10000014,0,-0.10000014,0.10000014,,,,,-0.9000001,-0.20000005,0,-0.20000005,-0.099999905,,,,,0,0,0,-0.099999905,0,,,,,-1.8,-0.9000001,-0.39999986,-0.10000014,0,,,,,14.900024,17.5,20.799988,20.300018,21.699982,,,,,-0.5999999,-0.39999998,-0.099999905,-0.10000014,0,,,,,1.6999998,0,0.49999988,0,0,,,,,-0.90000004,-0.5,-0.29999995,-0.19999981,-0.099999905,,,,,-0.30000019,-0.5,-0.4000001,-0.5,-0.39999986,,,,,-0.30000019,-0.4000001,-0.4000001,-0.29999971,-0.30000019,,,
2008-01-01,2008,1,0.69999999,2.5,3,2.8,3,3.3,3.0999999,3,3.0999999,,-0.60000008,-0.099999905,-0.20000017,-0.099999905,,,,,,-0.00000011920929,0,-0.00000011920929,-0.10000014,,,,,,-0.19999999,-0.20000005,-0.10000002,-0.10000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,-4.3000011,-3.0999994,-2,-2.5999985,,,,,,-0.000000095367433,0,-0.099999905,0,,,,,0.70000005,0.5,-0.10000014,0.10000014,-0.10000014,,,,,-0.80000001,-0.099999905,0.099999905,0,0,,,,,0.20000005,0.099999905,0,0,-0.10000002,,,,,-0.69999999,0,0,-0.099999905,-0.099999905,,,,,3.9000244,5.3999634,5,5.3999939,5.4000244,,,,,0.79999995,-0.10000002,-0.20000005,-0.099999905,-0.099999905,,,,,2.4000001,1.0000001,-0.29999995,-0.10000002,-0.10000002,,,,,0.49999994,-0.10000002,-0.10000002,-0.10000014,-0.10000014,,,,,,-0.1000001,-0.2,-0.1,-0.20000005,,,,,,0.000000095367433,0.00000019073487,-0.1000001,-0.099999905,,,,
2008-02-01,2008,2,,1.7,4.1999998,3.3,1.1,3,2.8,2.9000001,3.0999999,,-0.90000015,-1.2,-1.1,-1.0999999,-1,-0.69999981,-0.70000005,-0.89999986,,-0.099999905,-0.50000006,-1.4,-0.69999981,-0.60000014,-0.70000005,-0.60000014,-0.59999967,,-0.80000001,-1.0999999,-1.1999999,-1.1999999,-1,-0.79999995,-0.60000014,-0.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.799999,-12.7,-15.299999,-7.9000006,-5.8000011,-5.3000011,-4.5999985,-4,,0.1,0.2,0.30000001,0.30000019,0.30000019,0.30000019,0.19999981,0.19999981,,0.10000014,0.10000014,0,0,0,-0.10000014,0,0.20000005,,-0.79999995,1.1999998,0.5,-1.9,-0.29999995,-0.29999995,-0.099999905,0,,0,0,0.099999905,0.10000002,0,0,-0.099999905,0,,-1.3,-1.5,-0.70000005,-0.29999995,-0.099999905,-0.099999905,-0.20000005,-0.10000014,,1.7000122,3.3999939,4.5,5.0999756,8.6000061,11,11.899994,11.299988,,-0.69999999,-0.5999999,0.29999995,-0.4000001,-0.39999986,-0.099999905,-0.099999905,-0.10000014,,0.60000002,-0.099999905,0,-0.10000002,-0.20000005,-0.099999905,-0.10000002,0.10000002,,-0.79999995,-0.79999995,0,-0.099999905,-0.20000005,0,0,0,,-0.80000001,-1.1,-1.1,-1.0999999,-1,-0.79999995,-0.70000005,-0.69999981,,-0.40000001,-0.5,-0.5,-0.5,-0.4000001,-0.39999962,-0.4000001,-0.30000019
2008-03-01,2008,3,,1.1,4.8000002,4.5999999,-1.7,2.7,2.7,2.5,2.9000001,,-1,-0.50000006,-0.60000008,-0.40000033,-0.5,-0.4000001,-0.5,-0.29999995,,0.19999993,0.10000008,-0.60000008,-0.20000017,0.20000005,-0.20000005,-0.20000005,-0.10000014,,-0.60000008,-0.50000006,-0.50000012,-0.4000001,-0.4000001,-0.4000001,-0.39999986,-0.20000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2999997,-8.6999998,-5.0999999,-3.5,-5,-4.2999992,-2.4000015,-1.3999996,,0,0,0.1,0.099999905,0.19999981,0.19999981,0.20000029,0.20000029,,0.79999995,0.20000005,0.20000005,0.10000014,0.20000005,0,0.20000005,0.099999905,,-0.60000002,0.60000038,1.3,-2.8000002,-0.29999995,-0.099999905,-0.4000001,-0.19999981,,0.4000001,0.20000005,0.10000014,0.099999905,0.10000014,0,0.099999905,0,,0.30000001,-0.39999998,-0.19999993,0,-0.20000005,-0.10000014,0.10000014,0.10000014,,10.5,12.199982,13.399994,10,12.700012,13.599976,14.400024,14.700012,,-0.40000001,-0.40000004,0.20000005,-0.10000002,-0.5,-0.20000005,-0.099999905,-0.099999905,,1.8,0.29999995,0.19999993,0,0,-0.20000005,0,0,,-0.40000001,-0.60000002,0.10000014,-0.29999995,-0.60000014,-0.099999905,-0.10000014,0,,-0.2,-0.30000001,-0.40000001,-0.30000019,-0.29999995,-0.4000001,-0.29999995,-0.20000005,,0,0,0,0,-0.099999905,-0.10000038,0,-0.099999905
2008-04-01,2008,4,1,6.3000002,1.2,-0.5,2.5999999,2.7,2.5,3,,,-0.49999988,-0.49999976,-0.39999986,-0.5,-0.29999995,-0.20000005,-0.099999905,,,0,0,0.00000011920929,-0.5,-0.29999995,-0.4000001,-0.39999986,,,-0.40000001,-0.5,-0.5,-0.4000001,-0.29999995,-0.30000019,-0.29999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9000006,-3.0999999,-2.5,-4,-3.6999998,-2.9000006,-2.6999989,-1.1000004,,,0,0,0,0,0.099999905,0.099999905,0.099999905,,0.099999905,0.099999905,0.19999981,0,0.099999905,0,-0.10000014,-0.20000005,,-0.10000002,1.5,-3.3999999,1.2,-0.10000014,0,0,0.099999905,,-0.10000014,0,0.20000005,0.10000014,0,0,0,0,,-0.5,-0.70000005,-0.10000002,-0.20000005,-0.099999905,0,0.099999905,0.099999905,,10.200012,13.200012,18,22,20.799988,23.600006,23.199982,22.399994,,0,-0.40000001,-0.29999995,-0.39999998,0.099999905,0,0.099999905,0.099999905,,0.69999999,1,0.29999995,0,0.29999995,-0.099999905,-0.099999905,0,,0,-0.40000001,-0.30000019,-0.30000007,-0.099999905,-0.10000014,0,0,,,-0.40000001,-0.30000001,-0.39999986,-0.4000001,-0.29999995,-0.30000019,-0.29999995,,,-0.1,-0.1,0,-0.099999905,0,-0.099999905,0,
2008-05-01,2008,5,,7.3000002,-0.60000002,-0.1,2.7,2.5999999,2.4000001,2.7,,,-0.5999999,-0.20000005,-0.099999905,-0.00000011920929,-0.20000005,-0.29999995,-0.20000029,,,-0.40000004,0.40000007,0.60000002,0.19999993,0.00000023841858,0,-0.00000023841858,,,-0.10000014,0,0,-0.10000002,-0.099999905,-0.099999905,-0.10000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3999996,1.8999999,2.1999998,2.3000002,0.80000019,0.5,-0.79999924,,,0,0,0,0.099999905,0,0.099999905,0.099999905,,,0.5999999,0.20000005,0.099999905,-0.099999905,0.10000014,0.20000005,0.10000014,,,1,-1.8000001,0.40000001,0.10000014,-0.10000014,-0.099999905,-0.29999995,,,0.10000014,0,0,0,0,0,0,,,-0.40000001,-0.69999999,-0.30000007,-0.10000014,-0.099999905,0.20000005,-0.099999905,,,-3.7999878,-4.1000061,-0.8999939,1.7999878,-0.1000061,-1.1999817,-1.2000122,,,0.40000001,-0.4000001,-0.60000002,-0.29999995,-0.10000014,-0.099999905,-0.099999905,,,1.4000001,0.4000001,0.29999995,-0.20000005,0,0.19999993,0.29999995,,,0.1,-0.39999986,-0.39999998,-0.10000002,-0.099999905,-0.099999905,0,,,0,0,0,-0.10000002,-0.099999905,-0.099999905,-0.10000014,,,0.1,0.1,0,0.099999905,0,0.099999905,0,
